PERIODO,ESTU_DEPTO_RESIDE,ESTU_PRGM_ACADEMICO,ESTU_HORASSEMANATRABAJA,ESTU_GENERO,ESTU_PAGOMATRICULAPROPIO,FAMI_EDUCACIONPADRE,FAMI_TIENEAUTOMOVIL,FAMI_TIENELAVADORA,FAMI_ESTRATOVIVIENDA,FAMI_TIENECOMPUTADOR,FAMI_TIENEINTERNET,FAMI_EDUCACIONMADRE,MOD_RAZONA_CUANTITAT_PUNT,MOD_COMUNI_ESCRITA_PUNT,MOD_LECTURA_CRITICA_PUNT,MOD_INGLES_PUNT,MOD_COMPETEN_CIUDADA_PUNT,AGE,PUNT_GLOBAL,RENDIMIENTO
2019,BOGOTÁ,LICENCIATURA EN BIOLOGIA,0,F,No,Secundaria (Bachillerato) incompleta,No,No,Estrato 1,Si,Si,Secundaria (Bachillerato) incompleta,142,183.0,136,169.0,155,27.0,157.0,Medio
2019,CUNDINAMARCA,INGENIERIA AMBIENTAL,0,F,No,Educación profesional incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,219,161.0,181,176.0,164,20.0,180.2,Alto
2019,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,185,0.0,154,184.0,190,25.0,142.6,Medio
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Entre 21 y 30 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,209,178.0,181,148.0,180,23.0,179.2,Medio
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Más de 30 horas,F,Si,Secundaria (Bachillerato) completa,No,No,Estrato 2,No,No,Secundaria (Bachillerato) completa,161,170.0,181,150.0,199,25.0,172.2,Medio
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,176,135.0,174,160.0,140,22.0,157.0,Medio
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN INGLES,Más de 30 horas,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,154,171.0,174,207.0,173,24.0,175.8,Medio
2019,BOGOTÁ,LICENCIATURA EN QUIMICA,Menos de 10 horas,M,Si,Técnica o tecnológica completa,Si,Si,Estrato 1,Si,Si,Educación profesional completa,227,194.0,195,171.0,203,24.0,198.0,Alto
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS,Entre 21 y 30 horas,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,172,139.0,135,147.0,155,22.0,149.6,Medio
2019,BOGOTÁ,INGENIERIA EN TELEMATICA,Más de 30 horas,M,Si,Técnica o tecnológica incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica incompleta,193,107.0,173,136.0,183,25.0,158.4,Medio
2019,BOGOTÁ,INGENIERIA EN TELEMATICA,Más de 30 horas,M,No,Postgrado,Si,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,204,158.0,198,162.0,172,23.0,178.8,Medio
2020,BOGOTÁ,INGENIERIA CIVIL,Más de 30 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Educación profesional incompleta,188,184.0,157,173.0,147,23.0,169.8,Medio
2020,BOGOTÁ,INGENIERIA ELECTRONICA,Entre 11 y 20 horas,M,Si,Técnica o tecnológica completa,Si,Si,Estrato 2,Si,Si,Educación profesional completa,197,194.0,183,188.0,181,22.0,188.6,Alto
2020,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,No sabe,No,Si,Estrato 3,Si,Si,Educación profesional completa,201,178.0,167,182.0,159,26.0,177.4,Medio
2020,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN INGLES,Entre 21 y 30 horas,F,No,No sabe,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,174,185.0,175,225.0,215,24.0,194.8,Alto
2020,BOGOTÁ,ADMINISTRACION DEPORTIVA,0,M,No,No Aplica,Si,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) incompleta,173,184.0,192,195.0,186,22.0,186.0,Alto
2020,BOGOTÁ,LICENCIATURA EN EDUCACI¿N ART¿STICA,0,F,No,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,160,134.0,156,143.0,147,24.0,148.0,Medio
2021,BOGOTÁ,LICENCIATURA  EN MATEMATICAS,Entre 11 y 20 horas,F,No,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,165,147.0,163,156.0,177,23.0,161.6,Medio
2021,BOGOTÁ,INGENIERIA AMBIENTAL,Más de 30 horas,F,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,167,300.0,174,170.0,148,26.0,191.8,Alto
2021,CUNDINAMARCA,INGENIERIA ELECTRICA,Más de 30 horas,M,Si,Técnica o tecnológica incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,148,176.0,151,144.0,167,26.0,157.2,Medio
2021,CUNDINAMARCA,INGENIERIA AMBIENTAL,0,F,No,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Educación profesional completa,170,159.0,189,189.0,194,25.0,180.2,Alto
2021,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Más de 30 horas,F,No,Primaria completa,No,Si,Estrato 1,Si,Si,Primaria incompleta,153,116.0,173,156.0,177,24.0,155.0,Medio
2021,BOGOTÁ,ARTE DANZARIO,Menos de 10 horas,F,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,104,166.0,115,178.0,122,24.0,137.0,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Menos de 10 horas,M,No,Primaria completa,No,No,Estrato 2,Si,Si,Primaria completa,117,133.0,175,156.0,169,23.0,150.0,Medio
2018,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,F,Si,Educación profesional incompleta,No,Si,Estrato 3,Si,Si,Primaria incompleta,188,81.0,200,177.0,193,25.0,167.8,Medio
2018,BOGOTÁ,ADMINISTRACION AMBIENTAL,Entre 21 y 30 horas,M,Si,Educación profesional completa,No,Si,Estrato 4,Si,Si,Técnica o tecnológica completa,183,115.0,159,159.0,162,23.0,155.6,Medio
2018,CUNDINAMARCA,ADMINISTRACION AMBIENTAL,Entre 21 y 30 horas,M,Si,Primaria completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,168,211.0,196,209.0,206,29.0,198.0,Alto
2018,BOGOTÁ,INGENIERIA EN TELEMATICA,Más de 30 horas,F,Si,Técnica o tecnológica incompleta,No,Si,Estrato 2,Si,Si,Primaria completa,170,161.0,193,160.0,170,26.0,170.8,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Menos de 10 horas,F,Si,Primaria incompleta,No,No,Estrato 2,No,No,Primaria incompleta,147,192.0,184,142.0,174,26.0,167.8,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Entre 21 y 30 horas,F,Si,Educación profesional completa,No,No,Estrato 2,Si,Si,Postgrado,180,120.0,195,166.0,200,22.0,172.2,Medio
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION ARTISTICA,Menos de 10 horas,F,Si,Primaria completa,No,No,Estrato 2,Si,Si,Primaria completa,145,106.0,186,170.0,180,25.0,157.4,Medio
2019,BOGOTÁ,INGENIERIA TOPOGRAFICA,Más de 30 horas,M,Si,No sabe,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,191,135.0,165,172.0,178,22.0,168.2,Medio
2019,BOGOTÁ,INGENIERÍA SANITARIA,Entre 21 y 30 horas,F,Si,Primaria completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,176,181.0,178,181.0,164,23.0,176.0,Medio
2019,CUNDINAMARCA,INGENIERIA INDUSTRIAL,Entre 11 y 20 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,228,94.0,155,175.0,157,25.0,161.8,Medio
2019,BOGOTÁ,INGENIERIA ELECTRICA,Más de 30 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,196,136.0,159,139.0,154,27.0,156.8,Medio
2019,BOGOTÁ,ADMINISTRACION DEPORTIVA,Entre 11 y 20 horas,M,Si,Educación profesional incompleta,Si,Si,Estrato 3,Si,Si,Educación profesional completa,179,131.0,183,150.0,165,23.0,161.6,Medio
2019,BOGOTÁ,INGENIERIA EN TELEMATICA,Entre 11 y 20 horas,M,Si,Primaria incompleta,Si,Si,Estrato 2,Si,Si,Primaria incompleta,153,113.0,129,141.0,130,25.0,133.2,Medio
2020,VALLE,INGENIERIA FORESTAL,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,198,90.0,184,175.0,210,22.0,171.4,Medio
2020,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,0,F,Si,Primaria incompleta,Si,Si,Estrato 2,Si,Si,Educación profesional incompleta,213,188.0,184,190.0,187,24.0,192.4,Alto
2020,BOGOTÁ,INGENIERIA EN TELEMATICA,0,M,Si,Primaria completa,No,Si,Estrato 1,Si,Si,Primaria completa,175,202.0,152,177.0,158,27.0,172.8,Medio
2020,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,No,Estrato 2,Si,Si,No sabe,204,135.0,162,196.0,178,27.0,175.0,Medio
2020,BOGOTÁ,LICENCIATURA  EN MATEMATICAS,Entre 11 y 20 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,194,194.0,169,162.0,195,25.0,182.8,Alto
2021,BOGOTÁ,INGENIERIA AMBIENTAL,Menos de 10 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Postgrado,182,168.0,178,181.0,217,22.0,185.2,Alto
2021,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,F,Si,Primaria completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,154,153.0,176,152.0,179,24.0,162.8,Medio
2021,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Entre 21 y 30 horas,M,Si,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,175,178.0,187,156.0,184,25.0,176.0,Medio
2021,BOGOTÁ,INGENIERIA ELECTRONICA,0,M,No,Primaria completa,No,Si,Estrato 3,Si,Si,Primaria completa,227,131.0,177,195.0,215,22.0,189.0,Alto
2018,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,175,182.0,173,187.0,177,27.0,178.8,Medio
2018,BOGOTÁ,INGENIERIA CIVIL,Más de 30 horas,M,Si,Postgrado,No,Si,Estrato 1,Si,Si,Educación profesional incompleta,221,131.0,190,189.0,198,23.0,185.8,Alto
2018,BOGOTÁ,ARTE DANZARIO,Entre 21 y 30 horas,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 3,No,No,Primaria completa,134,131.0,130,147.0,84,26.0,125.2,Medio
2018,BOGOTÁ,INGENIERIA DE SISTEMAS,Entre 11 y 20 horas,M,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,177,160.0,188,159.0,124,22.0,161.6,Medio
2018,BOGOTÁ,INGENIERIA ELECTRICA,Más de 30 horas,F,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,166,142.0,137,164.0,177,25.0,157.2,Medio
2018,BOGOTÁ,ADMINISTRACION DEPORTIVA,Más de 30 horas,M,Si,Secundaria (Bachillerato) incompleta,No,No,Estrato 3,Si,Si,Primaria incompleta,201,194.0,180,163.0,99,29.0,167.4,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION ARTISTICA,Entre 11 y 20 horas,M,Si,Ninguno,No,Si,Estrato 3,Si,Si,Ninguno,134,170.0,136,173.0,99,26.0,142.4,Medio
2018,BOGOTÁ,LICENCIATURA EN BIOLOGIA,0,F,Si,Educación profesional completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,120,141.0,143,169.0,175,28.0,149.6,Medio
2019,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Entre 21 y 30 horas,F,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,171,94.0,177,170.0,184,25.0,159.2,Medio
2019,BOGOTÁ,INGENIERIA DE PRODUCCION,0,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,196,194.0,175,197.0,188,25.0,190.0,Alto
2019,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Primaria completa,No,Si,Estrato 3,Si,Si,Primaria completa,151,138.0,175,172.0,196,24.0,166.4,Medio
2019,BOGOTÁ,INGENIERIA TOPOGRAFICA,Entre 11 y 20 horas,F,No,Educación profesional completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,224,177.0,186,177.0,170,21.0,186.8,Alto
2020,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Más de 30 horas,M,Si,Técnica o tecnológica incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,183,190.0,218,179.0,188,25.0,191.6,Alto
2020,BOGOTÁ,INGENIERIA ELECTRONICA,Más de 30 horas,M,No,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,214,168.0,203,206.0,178,23.0,193.8,Alto
2020,BOGOTÁ,INGENIERIA FORESTAL,0,F,No,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,155,129.0,194,169.0,176,28.0,164.6,Medio
2020,BOGOTÁ,INGENIERIA DE PRODUCCION,Entre 11 y 20 horas,F,Si,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,172,172.0,182,181.0,167,24.0,174.8,Medio
2021,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) completa,200,159.0,161,160.0,163,25.0,168.6,Medio
2021,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,194,138.0,148,164.0,169,24.0,162.6,Medio
2021,BOGOTÁ,INGENIERIA DE PRODUCCION,0,M,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,178,151.0,153,169.0,164,24.0,163.0,Medio
2021,CUNDINAMARCA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Menos de 10 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,187,134.0,198,204.0,181,22.0,180.8,Alto
2018,BOGOTÁ,LICENCIATURA EN QUIMICA,Entre 11 y 20 horas,F,No,Educación profesional incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,168,148.0,178,160.0,162,23.0,163.2,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Menos de 10 horas,M,No,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,205,132.0,195,178.0,184,22.0,178.8,Medio
2018,BOGOTÁ,INGENIERIA ELECTRONICA,Entre 21 y 30 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,204,168.0,167,175.0,197,22.0,182.2,Alto
2018,CUNDINAMARCA,INGENIERIA MECANICA,Entre 21 y 30 horas,M,No,Primaria incompleta,Si,Si,Estrato 4,Si,Si,Secundaria (Bachillerato) incompleta,185,169.0,170,163.0,142,27.0,165.8,Medio
2018,BOGOTÁ,INGENIERIA DE PRODUCCION,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,177,163.0,160,209.0,145,24.0,170.8,Medio
2018,BOGOTÁ,INGENIERIA EN TELEMATICA,Más de 30 horas,F,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,199,192.0,191,144.0,185,24.0,182.2,Alto
2018,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,0,M,No,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,217,189.0,171,148.0,185,28.0,182.0,Alto
2019,BOGOTÁ,INGENIERIA MECANICA,Más de 30 horas,M,Si,Educación profesional incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,183,135.0,176,149.0,116,25.0,151.8,Medio
2019,BOGOTÁ,INGENIERIA DE SISTEMAS,Entre 11 y 20 horas,M,No,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 3,Si,Si,Educación profesional completa,179,137.0,165,173.0,188,22.0,168.4,Medio
2019,BOGOTÁ,INGENIERIA DE PRODUCCION,0,F,No,Técnica o tecnológica incompleta,No,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) completa,185,143.0,186,169.0,141,25.0,164.8,Medio
2019,BOGOTÁ,INGENIERIA AMBIENTAL,0,M,No,Técnica o tecnológica incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica incompleta,217,300.0,216,176.0,194,24.0,220.6,Alto
2019,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 21 y 30 horas,M,No,Educación profesional completa,No,Si,Estrato 3,Si,Si,Educación profesional completa,207,142.0,152,162.0,143,23.0,161.2,Medio
2019,CUNDINAMARCA,ADMINISTRACION AMBIENTAL,Entre 21 y 30 horas,F,No,Educación profesional incompleta,No,Si,Estrato 2,Si,Si,Educación profesional completa,184,214.0,189,173.0,176,21.0,187.2,Alto
2019,CUNDINAMARCA,LICENCIATURA EN FISICA,Entre 11 y 20 horas,M,Si,Técnica o tecnológica completa,Si,Si,Estrato 3,Si,Si,Educación profesional completa,184,170.0,163,199.0,170,27.0,177.2,Medio
2019,BOGOTÁ,INGENIERIA EN CONTROL,Más de 30 horas,M,Si,Primaria completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,180,172.0,167,195.0,198,24.0,182.4,Alto
2019,BOGOTÁ,INGENIERIA DE SISTEMAS,Más de 30 horas,M,Si,Ninguno,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,181,145.0,149,160.0,161,23.0,159.2,Medio
2019,BOGOTÁ,INGENIERIA FORESTAL,Menos de 10 horas,F,No,Primaria incompleta,Si,Si,Estrato 2,Si,Si,Primaria incompleta,176,195.0,160,145.0,170,22.0,169.2,Medio
2020,BOGOTÁ,LICENCIATURA EN PEDAGOGIA INFANTIL,Entre 21 y 30 horas,F,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,76,167.0,108,175.0,135,22.0,132.2,Medio
2020,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Entre 21 y 30 horas,F,No,Educación profesional completa,No,Si,Estrato 2,Si,Si,Educación profesional completa,150,158.0,162,161.0,171,26.0,160.4,Medio
2020,BOGOTÁ,LICENCIATURA EN EDUCACI¿N ART¿STICA,Entre 21 y 30 horas,F,No,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,138,182.0,182,142.0,170,25.0,162.8,Medio
2020,BOGOTÁ,INGENIERIA EN CONTROL,Más de 30 horas,F,Si,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Primaria completa,195,130.0,204,174.0,182,22.0,177.0,Medio
2020,BOGOTÁ,LICENCIATURA EN PEDAGOGIA INFANTIL,Menos de 10 horas,F,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 3,Si,Si,Educación profesional completa,157,136.0,173,153.0,156,22.0,155.0,Medio
2020,CUNDINAMARCA,INGENIERIA INDUSTRIAL,Entre 21 y 30 horas,M,No,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Postgrado,191,198.0,190,162.0,195,23.0,187.2,Alto
2020,META,INGENIERIA ELECTRICA,Entre 21 y 30 horas,M,Si,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 3,Si,Si,Educación profesional completa,168,156.0,118,182.0,160,25.0,156.8,Medio
2020,META,INGENIERIA CATASTRAL Y GEODESIA,Entre 11 y 20 horas,M,No,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Postgrado,300,132.0,222,185.0,212,21.0,210.2,Alto
2020,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Menos de 10 horas,F,Si,Técnica o tecnológica completa,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,143,157.0,167,122.0,136,26.0,145.0,Medio
2020,BOGOTÁ,INGENIERIA TOPOGRAFICA,Más de 30 horas,M,Si,Postgrado,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,171,168.0,172,183.0,171,25.0,173.0,Medio
2020,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 11 y 20 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica incompleta,219,138.0,200,159.0,189,26.0,181.0,Alto
2020,BOGOTÁ,LICENCIATURA  EN MATEMATICAS,Más de 30 horas,F,Si,Técnica o tecnológica completa,Si,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,199,94.0,197,155.0,153,21.0,159.6,Medio
2021,CUNDINAMARCA,INGENIERIA INDUSTRIAL,Menos de 10 horas,M,No,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Primaria incompleta,189,124.0,209,181.0,198,23.0,180.2,Alto
2021,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,F,No,Primaria completa,Si,Si,Estrato 2,Si,Si,Primaria completa,176,187.0,177,136.0,170,24.0,169.2,Medio
2021,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 3,Si,Si,Educación profesional completa,179,144.0,185,193.0,199,22.0,180.0,Medio
2021,BOGOTÁ,INGENIERÍA SANITARIA,Entre 11 y 20 horas,F,Si,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,184,126.0,167,176.0,181,24.0,166.8,Medio
2018,BOGOTÁ,INGENIERIA CIVIL,Entre 21 y 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,173,190.0,170,203.0,175,23.0,182.2,Alto
2018,BOGOTÁ,INGENIERIA TOPOGRAFICA,0,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,198,300.0,148,194.0,161,22.0,200.2,Alto
2018,BOGOTÁ,ARTES MUSICALES,Entre 11 y 20 horas,M,Si,Educación profesional completa,No,Si,Estrato 3,Si,Si,Postgrado,143,208.0,171,126.0,143,27.0,158.2,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS,Menos de 10 horas,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,No,Secundaria (Bachillerato) completa,181,197.0,172,183.0,178,24.0,182.2,Alto
2018,BOGOTÁ,LICENCIATURA EN FISICA,Entre 11 y 20 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,175,134.0,154,151.0,150,21.0,152.8,Medio
2018,BOGOTÁ,ADMINISTRACION AMBIENTAL,Entre 21 y 30 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,189,176.0,194,157.0,181,28.0,179.4,Medio
2018,BOGOTÁ,ARTES ESCENICAS,Entre 11 y 20 horas,F,No,Técnica o tecnológica completa,Si,Si,Estrato 4,Si,Si,Primaria incompleta,146,143.0,167,157.0,170,26.0,156.6,Medio
2018,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,181,140.0,214,187.0,172,23.0,178.8,Medio
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,169,147.0,163,149.0,133,23.0,152.2,Medio
2019,BOGOTÁ,LICENCIATURA EN QUIMICA,Más de 30 horas,M,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,202,176.0,194,194.0,223,24.0,197.8,Alto
2019,BOGOTÁ,INGENIERIA ELECTRICA,Más de 30 horas,M,No,Técnica o tecnológica incompleta,No,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,197,166.0,142,145.0,144,25.0,158.8,Medio
2019,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,193,149.0,195,160.0,199,23.0,179.2,Medio
2019,BOGOTÁ,INGENIERIA ELECTRICA,Más de 30 horas,M,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 3,Si,Si,Postgrado,165,137.0,148,173.0,152,26.0,155.0,Medio
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN INGLES,Más de 30 horas,M,Si,Primaria incompleta,No,Si,Estrato 3,Si,Si,Primaria incompleta,182,161.0,181,189.0,162,28.0,175.0,Medio
2019,BOGOTÁ,INGENIERIA EN TELEMATICA,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,201,148.0,169,199.0,204,26.0,184.2,Alto
2019,CUNDINAMARCA,ADMINISTRACION DEPORTIVA,Más de 30 horas,M,Si,Secundaria (Bachillerato) incompleta,Si,No,Estrato 5,Si,Si,Primaria completa,176,173.0,167,151.0,127,25.0,158.8,Medio
